id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Price,Retail,LogPrice,LogRetail
7872,2.56,AGSL,VS2,E,Excellent,60.6,FALSE,8.83x8.88x5.37,Excellent,Russia,Princess,Excellent,58,2,49600,76310,10.81174611,11.24255927
7873,2.56,NA,SI2,I,Excellent,NA,FALSE,8.72x8.76x5.41,Excellent,Botswana,Princess,Excellent,NA,2,24940,26205,10.12422822,10.17370551
7874,1.28,AGSL,SI2,F,Excellent,59.9,FALSE,7.03x7.04x4.21,Excellent,Angola,Round,Excellent,61,2,9435,15965,9.152181458,9.678154105
7875,2.14,AGSL,VS2,I,Excellent,61.3,FALSE,8.29x8.32x5.09,Excellent,South Africa,Round,Excellent,56,2,27040,39565,10.20507253,10.58570017
7876,2.14,AGSL,IF,G,Excellent,61.6,FALSE,8.25x8.3x5.1,Excellent,Russia,Round,Excellent,56,2,67715,104180,11.123063,11.55387545
7877,2.14,AGSL,VVS2,E,Excellent,61.6,FALSE,8.28x8.33x5.12,Excellent,Australia,Radiant,Excellent,58,2,63895,98305,11.06499639,11.49583017
7878,1.25,NA,VS1,G,Excellent,61.2,FALSE,6.91x6.95x4.24,Excellent,Russia,Round,Excellent,59,4,12705,16805,9.449750896,9.72943174
7879,1.25,AGSL,SI1,I,Excellent,61.5,FALSE,6.88x6.9x4.24,Excellent,Australia,Radiant,Excellent,59,2,9460,15255,9.154827662,9.632662597
7880,1.25,AGSL,VS2,J,Excellent,NA,TRUE,6.89x6.91x4.3,Excellent,Zimbabwe,Asscher,Excellent,59,2,8370,1240,9.032409163,7.122866659
7881,1.25,AGSL,VS1,H,Excellent,60.3,FALSE,6.95x6.98x4.2,Excellent,Russia,Round,Excellent,60,3,11980,20275,9.390993872,9.917143879
7882,1.25,GemEx,VS1,G,Excellent,61.7,FALSE,6.89x6.91x4.26,Excellent,Russia,Oval,Excellent,60,2,13275,22470,9.493637846,10.01993637
7883,2.51,AGSL,SI2,G,Excellent,NA,FALSE,8.69x8.7x5.37,Excellent,Russia,Round,Excellent,58,2,34615,53250,10.45204239,10.88275308
7884,2.51,AGSL,VVS2,D,Excellent,62.5,FALSE,8.65x8.7x5.42,Excellent,Russia,Round,Excellent,58,2,90165,138715,11.4093966,11.84017675
7885,2.51,AGSL,SI2,G,Excellent,59.4,FALSE,8.84x8.89x5.27,Excellent,Russia,Oval,Excellent,59,4,42330,51685,10.65325133,10.85292288
7886,2.51,AGSL,SI2,H,Excellent,NA,FALSE,8.74x8.78x5.29,Excellent,Russia,Round,Excellent,59,2,31980,49200,10.37286599,10.8036489
7887,2.51,AGSL,VS2,J,Excellent,61.2,FALSE,8.73x8.75x5.35,Excellent,Canada,Round,Excellent,NA,4,30310,42890,10.31923297,10.66639398
7888,2.51,AGSL,VS1,H,Excellent,58.8,FALSE,8.93x8.99x5.27,Excellent,DR Congo,Round,Excellent,60,2,42875,48155,10.66604418,10.78218025
7889,2.51,AGSL,VVS2,D,Excellent,60.4,FALSE,8.82x8.85x5.33,Excellent,Botswana,Marquise,Excellent,60,2,75680,157255,11.2342692,11.96562397
7890,2.07,AGSL,VS2,E,Excellent,NA,FALSE,8.19x8.23x5.04,Excellent,South Africa,Round,Excellent,NA,2,44565,67935,10.70470408,11.12630664
7891,2.07,AGSL,SI1,E,Excellent,62.2,FALSE,8.1x8.17x5.06,Excellent,South Africa,Round,Excellent,57,2,37835,57040,10.54098988,10.95150806
7892,2.07,AGSL,VS2,F,Excellent,62.2,FALSE,8.14x8.21x5.09,Excellent,Botswana,Emerald,Excellent,NA,2,34715,51525,10.45492715,10.84982241
7893,2.07,AGSL,SI1,I,Excellent,61.3,FALSE,8.19x8.26x5.04,Excellent,Australia,Round,Excellent,58,2,26370,40570,10.17998228,10.61078416
7894,2.07,AGSL,VS2,G,Excellent,62.3,FALSE,8.13x8.18x5.08,Excellent,Botswana,Marquise,Excellent,58,2,26630,52345,10.18979368,10.8656117
7895,2.07,AGSL,VVS1,E,Excellent,61.1,FALSE,8.22x8.27x5.03,Excellent,Russia,Round,Excellent,59,2,70000,50220,11.15625052,10.82416863
7896,2.07,AGSL,SI1,J,Excellent,61,TRUE,8.17x8.24x5,Excellent,Angola,Round,Excellent,NA,4,24295,3910,10.09802585,8.271292653
7897,1.14,NA,SI2,E,Excellent,61.1,FALSE,6.75x6.78x4.14,Excellent,South Africa,Round,Excellent,NA,1,6940,10590,8.845057054,9.267665439
7898,1.14,AGSL,VS2,D,Excellent,61.5,FALSE,6.74x6.75x4.15,Excellent,Russia,Radiant,Excellent,NA,4,17210,24690,9.753245889,10.11415358
7899,1.14,AGSL,SI1,D,Excellent,59.5,FALSE,6.81x6.82x4.05,Excellent,Botswana,Round,Excellent,NA,2,11545,19140,9.354007722,9.859535665
7900,1.27,AGSL,VS2,K,Excellent,59.9,FALSE,7.07x7.1x4.24,Very good,Russia,Round,Very good,NA,2,7290,12340,8.894258825,9.420601297
7901,2.52,AGSL,SI2,M,Excellent,61.8,FALSE,8.7x8.73x5.38,Excellent,DR Congo,Oval,Excellent,NA,2,15250,20790,9.632334782,9.942227381
7902,2.52,NA,VS2,G,Excellent,NA,FALSE,8.75x8.8x5.37,Excellent,Angola,Oval,Excellent,NA,2,36980,55695,10.5181325,10.92764566
7903,4.37,AGSL,VS2,K,Excellent,61.9,FALSE,10.42x10.45x6.47,Excellent,Angola,Oval ,Excellent,59,2,54415,102285,10.90439513,11.53551831
7904,1.33,NA,VS1,J,Excellent,61.7,FALSE,7.03x7.04x4.34,Excellent,Russia,Round,Excellent,NA,2,7940,14235,8.979668554,9.563459
7905,1.33,AGSL,VS2,D,Excellent,NA,FALSE,6.99x7.04x4.35,Excellent,Russia,Princess,Excellent,NA,2,15910,26925,9.674703121,10.2008105
7906,1.33,AGSL,SI1,G,Excellent,60.4,FALSE,7.1x7.13x4.3,Very good,Canada,Round,Very good,60,3,12200,20645,9.409191231,9.935228438
7907,1.33,AGSL,VS1,L,Very good,NA,FALSE,7.03x7.16x4.33,Very good,Canada,Radiant,Good,60,4,8945,12515,9.098849996,9.434683204
7908,1.33,NA,SI2,I,Excellent,61.2,FALSE,7.06x7.09x4.33,Excellent,Russia,Round,Excellent,60,2,7260,8880,8.890135108,9.091556836
7909,1.06,AGSL,VS1,G,Excellent,59.9,FALSE,6.62x6.64x3.97,Excellent,Russia,Oval,Excellent,60,2,10075,14495,9.217812387,9.581559041
7910,1.06,AGSL,SI2,J,Excellent,60.3,FALSE,6.62x6.65x4,Excellent,Russia,Marquise,Excellent,60,1,5855,9910,8.675051276,9.201299627
7911,1.06,AGSL,SI2,F,Excellent,61.3,TRUE,6.53x6.56x4.01,Excellent,DR Congo,Princess,Excellent,60,3,8075,1075,8.996528148,6.980075941
7912,0.89,AGSL,I1,F,Good,61.8,FALSE,6.18x6.31x3.86,Good,Botswana,Round,Fair,57,2,3070,4835,8.029432841,8.483636408
7913,0.89,AGSL,I1,D,Very good,59,FALSE,6.3x6.34x3.73,Excellent,Angola,Oval,Good,59,2,4295,7050,8.365206834,8.860782896
7914,1.06,AGSL,I1,E,Very good,NA,FALSE,6.44x6.48x4.06,Very good,Other/Unknown,Round,Very good,61,1,5705,9655,8.649098262,9.175231195
7915,1.05,AGSL,VVS2,G,Excellent,60,FALSE,6.6x6.67x3.99,Excellent,DR Congo,Emerald,Excellent,NA,4,14645,16040,9.591854259,9.682840881
7916,1.05,AGSL,SI1,F,Excellent,60.1,FALSE,6.57x6.61x3.96,Excellent,South Africa,Oval ,Excellent,60,3,8125,14080,9.002701007,9.55251063
7917,1.7,AGSL,VS2,H,Excellent,60.8,FALSE,7.67x7.69x4.67,Excellent,Canada,Cushion,Excellent,60,3,19735,28520,9.890148988,10.25836087
7918,1.7,AGSL,SI2,J,Very good,59.9,FALSE,7.69x7.71x4.61,Excellent,Russia,Asscher,Very good,NA,2,11410,13120,9.342245443,9.481893062
7919,0.89,AGSL,VS2,E,Very good,NA,FALSE,6.2x6.26x3.8,Very good,South Africa,Round,Very good,61,2,6120,9340,8.719317376,9.142061531
7920,1.61,GemEx,VS1,G,Excellent,61.8,FALSE,7.47x7.5x4.63,Excellent,Russia,Princess,Excellent,59,3,19565,30100,9.881497535,10.31228045
7921,1.61,AGSL,VS1,K,Excellent,61.9,FALSE,7.48x7.53x4.65,Excellent,South Africa,Princess,Excellent,59,2,9545,14670,9.163772736,9.593559871
7922,1.61,AGSL,SI2,H,Excellent,62,FALSE,7.44x7.48x4.63,Excellent,Australia,Round,Excellent,59,4,14455,18745,9.578795654,9.838682329
7923,1.61,AGSL,VS2,D,Excellent,60,FALSE,7.6x7.63x4.57,Excellent,Australia,Princess,Excellent,NA,2,28530,40900,10.25871144,10.61888534
7924,1.61,AGSL,VS1,F,Excellent,60.9,FALSE,7.56x7.59x4.61,Excellent,Botswana,Marquise,Excellent,60,4,28300,35255,10.25061708,10.47036264
7925,1.61,AGSL,VS2,H,Excellent,61.2,FALSE,7.52x7.54x4.61,Excellent,Botswana,Pear,Excellent,60,4,19745,23780,9.890655574,10.07660017
7926,1.55,AGSL,VVS2,F,Excellent,NA,FALSE,7.6x7.64x4.5,Excellent,Other/Unknown,Princess,Excellent,NA,4,29460,36365,10.29078869,10.50136205
7927,1.55,AGSL,VS2,G,Excellent,59.3,TRUE,7.55x7.6x4.49,Excellent,DR Congo,Oval,Excellent,60,2,19585,3660,9.882519246,8.205218426
7928,1.55,AGSL,SI2,H,Excellent,60.3,FALSE,7.46x7.5x4.51,Excellent,Zimbabwe,Pear,Excellent,60,2,13305,18585,9.495895183,9.830110083
7929,1.52,AGSL,SI1,F,Excellent,NA,FALSE,7.39x7.45x4.51,Excellent,Russia,Emerald,Excellent,60,3,18770,28880,9.84001513,10.27090459
7930,1.15,AGSL,SI2,J,Excellent,NA,FALSE,6.7x6.72x4.18,Excellent,Canada,Radiant,Excellent,NA,2,6355,10750,8.756997184,9.282661034
7931,1.15,AGSL,VVS2,D,Excellent,62.1,FALSE,6.68x6.71x4.16,Excellent,Russia,Oval,Excellent,NA,2,16815,28455,9.730026624,10.25607917
7932,1.15,AGSL,VS2,H,Excellent,59.9,FALSE,6.8x6.82x4.08,Excellent,DR Congo,Emerald,Excellent,60,2,9150,11215,9.121509158,9.325007447
7933,1.52,AGSL,SI2,G,Excellent,NA,FALSE,7.36x7.39x4.5,Excellent,DR Congo,Oval,Excellent,NA,3,14265,18735,9.565564264,9.838148711
7934,1.52,AGSL,VS1,H,Excellent,60.3,FALSE,7.41x7.47x4.49,Excellent,DR Congo,Round,Excellent,61,2,16845,25755,9.731809156,10.15638406
7935,1.52,AGSL,VS2,J,Very good,59.5,FALSE,7.52x7.56x4.49,Very good,DR Congo,Round,Very good,62,3,11690,14980,9.366489054,9.614471257
7936,1.91,GemEx,SI2,F,Excellent,62.1,FALSE,7.91x7.95x4.92,Excellent,Botswana,Round,Excellent,58,4,25855,29045,10.16025928,10.27660163
7937,1.91,GemEx,SI2,D,Excellent,NA,FALSE,7.97x8.01x4.87,Excellent,Russia,Round,Excellent,59,3,21195,32610,9.961520584,10.39237427
7938,1.91,GemEx,SI1,G,Excellent,61.9,FALSE,7.91x7.95x4.9,Excellent,Canada,Round,Excellent,59,2,22880,35200,10.03801845,10.46880136
7939,1.74,AGSL,VS1,E,Excellent,59.8,FALSE,7.81x7.83x4.67,Excellent,Canada,Round,Excellent,59,4,42955,51155,10.66790834,10.84261552
7940,1.74,AGSL,SI1,H,Excellent,60.3,FALSE,7.76x7.79x4.69,Excellent,Russia,Emerald,Excellent,59,4,24070,29670,10.08872153,10.29789171
7941,1.74,AGSL,VS1,F,Excellent,NA,FALSE,7.7x7.74x4.77,Excellent,Russia,Round,Excellent,59,4,35455,43310,10.47601957,10.67613883
7942,1.74,AGSL,SI1,I,Excellent,62,FALSE,7.67x7.71x4.77,Excellent,Angola,Round,Excellent,59,2,14955,18420,9.612800971,9.82119231
7943,1.74,AGSL,IF,I,Excellent,NA,FALSE,7.82x7.87x4.71,Excellent,Russia,Round,Excellent,NA,2,20630,31655,9.934501606,10.36265139
7944,2.05,AGSL,VVS1,D,Excellent,60.5,FALSE,8.2x8.22x4.97,Excellent,Botswana,Radiant,Excellent,NA,2,78235,111825,11.2674724,11.62469043
7945,2.05,AGSL,SI1,I,Excellent,NA,FALSE,8.09x8.16x5.02,Excellent,Russia,Oval,Excellent,NA,2,23985,30870,10.08518391,10.33754012
7946,1.01,AGSL,SI2,G,Very good,58,FALSE,6.56x6.58x3.81,Very good,Russia,Round,Excellent,NA,3,5680,9610,8.644706512,9.170559502
7947,1.01,AGSL,SI2,H,Very good,59.9,FALSE,6.38x6.47x3.85,Very good,Australia,Round,Very good,NA,2,4925,8330,8.502079554,9.027618735
7948,0.68,AGSL,VS2,K,Good,NA,FALSE,5.61x5.73x3.36,Very good,Botswana,Princess,Good,NA,1,1625,2250,7.393263095,7.718685495
7949,0.68,AGSL,VVS2,G,Good,NA,FALSE,5.64x5.71x3.49,Very good,Russia,Pear,Good,NA,1,3060,4650,8.026170195,8.444622499
7950,0.61,AGSL,VS1,E,Very good,59.7,FALSE,5.55x5.57x3.32,Very good,Other/Unknown,Round,Very good,NA,1,3270,5370,8.092545264,8.588583188
7951,0.61,AGSL,VS1,D,Excellent,NA,FALSE,5.44x5.46x3.37,Excellent,Australia,Round,Excellent,56,2,3650,4435,8.202482447,8.397282895
7952,0.61,AGSL,VS1,E,Excellent,62.2,FALSE,5.44x5.47x3.39,Excellent,Russia,Round,Excellent,56,1,3385,5105,8.127109185,8.537975731
7953,0.61,AGSL,VS2,G,Excellent,61.8,FALSE,5.43x5.45x3.36,Excellent,Russia,Round,Excellent,NA,1,2570,4220,7.851661178,8.347590407
7954,0.61,AGSL,VS2,I,Excellent,NA,FALSE,5.43x5.46x3.38,Excellent,Australia,Round,Excellent,57,1,2015,3310,7.608374474,8.104703468
7955,0.61,AGSL,VS2,K,Excellent,NA,FALSE,5.42x5.44x3.36,Very good,Australia,Asscher,Excellent,58,1,1440,2190,7.272398393,7.691656823
7956,0.61,AGSL,SI1,G,Very good,59.9,FALSE,5.46x5.51x3.28,Excellent,Botswana,Oval,Very good,59,1,2230,3525,7.709756864,8.167635715
7957,0.61,NA,VS1,F,Very good,61.2,FALSE,5.43x5.49x3.34,Excellent,South Africa,Oval,Very good,59,1,3075,4670,8.03106018,8.448914351
7958,0.61,AGSL,SI1,D,Good,58,FALSE,5.61x5.64x3.26,Good,Russia,Round,Fair,63,1,2330,3660,7.753623547,8.205218426
7959,3.12,AGSL,SI2,E,Excellent,NA,FALSE,9.5x9.52x5.66,Excellent,Australia,Round,Excellent,60,2,62055,95470,11.03577637,11.46656734
7960,0.72,AGSL,I2,H,Good,60.4,FALSE,5.77x5.82x3.5,Excellent,Russia,Asscher,Very good,64,1,1390,2280,7.237059026,7.731930722
7961,0.71,AGSL,SI2,F,Excellent,61,FALSE,5.71x5.75x3.5,Very good,DR Congo,Round,Excellent,NA,2,2820,3190,7.944492164,8.067776196
7962,0.71,AGSL,SI2,D,Excellent,61.2,FALSE,5.75x5.77x3.52,Excellent,South Africa,Emerald,Excellent,NA,2,3435,4970,8.141772205,8.511175119
7963,0.71,AGSL,VS1,F,Excellent,61.2,FALSE,5.75x5.78x3.53,Excellent,Botswana,Oval,Excellent,59,1,4285,6215,8.362875831,8.734721004
7964,0.71,AGSL,SI2,E,Excellent,60.5,FALSE,5.76x5.79x3.49,Excellent,Australia,Marquise,Very good,60,2,3315,5445,8.106212903,8.602453035
7965,0.71,AGSL,SI2,F,Very good,62,FALSE,5.7x5.73x3.54,Very good,Australia,Princess,Very good,60,1,2785,4570,7.932003152,8.427268484
7966,0.71,AGSL,I1,E,Good,55.8,FALSE,6.01x6.08x3.37,Good,Russia,Oval,Good,61,2,2620,4305,7.870929597,8.367532417
7967,0.71,AGSL,SI2,D,Very good,59.9,FALSE,5.9x5.98x3.43,Very good,DR Congo,Round,Good,63,1,3190,5095,8.067776196,8.536014946
7968,2,AGSL,SI1,I,Excellent,58,FALSE,8.31x8.38x4.84,Excellent,Russia,Round,Excellent,60,4,23885,31600,10.08100593,10.3609124
7969,2,AGSL,VVS2,E,Very good,62.8,FALSE,7.96x8.01x5.01,Excellent,Botswana,Round,Very good,60,2,56285,85755,10.93818335,11.35924967
7970,0.62,GemEx,VS1,H,Good,61,FALSE,5.55x5.59x3.4,Good,Canada,Round,Good,61,1,2540,4175,7.83991936,8.336869637
7971,1.1,AGSL,SI1,J,Excellent,62,FALSE,6.57x6.6x4.08,Excellent,South Africa,Round,Excellent,NA,2,6440,10190,8.770283819,9.229162126
7972,1.1,AGSL,VS2,J,Excellent,62.4,FALSE,6.57x6.6x4.11,Excellent,Russia,Radiant,Excellent,NA,4,8410,11655,9.037176753,9.363490551
7973,1.1,AGSL,SI2,G,Excellent,61.6,FALSE,6.64x6.67x4.1,Excellent,South Africa,Round,Excellent,59,4,9350,10015,9.143131622,9.211839248
7974,1.1,AGSL,VS2,H,Excellent,62.1,FALSE,6.58x6.61x4.09,Excellent,Australia,Princess,Excellent,NA,2,8445,14290,9.041329829,9.567315271
7975,1.1,AGSL,VS2,H,Excellent,NA,FALSE,6.72x6.76x4,Excellent,Botswana,ROUND,Excellent,60,1,8445,10745,9.041329829,9.282195809
7976,1.1,AGSL,SI1,E,Excellent,59.6,FALSE,6.7x6.73x4,Excellent,Botswana,Oval,Excellent,NA,4,11830,15995,9.378393957,9.680031452
7977,1.1,AGSL,VS2,D,Excellent,60,FALSE,6.7x6.72x4.03,Excellent,Other/Unknown,Round,Excellent,NA,2,14535,24600,9.584314813,10.11050172
7978,0.62,AGSL,VVS2,K,Very good,59.1,FALSE,5.51x5.63x3.29,Very good,Russia,Round,Good,64,1,1595,2620,7.374629015,7.870929597
7979,0.43,AGSL,SI1,G,Excellent,68.5,FALSE,4.99x5.01x2.93,Excellent,Russia,Round,Excellent,60,1,1245,2045,7.126890809,7.623153068
7980,2.2,AGSL,VS1,H,Excellent,60.3,FALSE,8.42x8.43x5.08,Excellent,Zimbabwe,Pear,Excellent,60,2,37580,53980,10.53422727,10.89636889
7981,2.2,AGSL,VS1,H,Excellent,NA,FALSE,8.35x8.37x5.08,Excellent,Australia,Radiant,Excellent,NA,2,38415,59100,10.55620329,10.9869862
7982,1.06,AGSL,SI1,G,Excellent,NA,FALSE,6.65x6.67x3.96,Very good,South Africa,Princess,Very good,NA,2,7440,11190,8.914626128,9.322775801
7983,1.06,AGSL,SI2,F,Very good,62.4,FALSE,6.44x6.43x4.01,Excellent,DR Congo,Round,Excellent,NA,3,6510,9490,8.781094735,9.157993892
7984,1.2,AGSL,SI1,F,Excellent,60.5,FALSE,6.87x6.82x4.14,Very good,Botswana,Round,Excellent,61,4,12100,14900,9.400960732,9.609116492
7985,1.2,AGSL,SI2,E,Excellent,61,FALSE,6.83x6.85x4.17,Excellent,South Africa,ROUND,Excellent,NA,2,7825,13075,8.965079015,9.478457289
7986,1.2,AGSL,VS1,K,Very good,61.2,FALSE,6.83x6.78x4.17,Excellent,Russia,Princess,Excellent,61,3,6240,6825,8.738735461,8.82834762
7987,1.35,AGSL,VS1,G,Excellent,62.3,FALSE,7.04x7.06x4.4,Excellent,Botswana,Round,Excellent,59,3,14790,24075,9.601706556,10.08892924
7988,1.69,AGSL,VS2,G,Excellent,62.6,FALSE,7.58x7.61x4.75,Excellent,Russia,Emerald,Excellent,57,2,22540,34680,10.02304679,10.45391843
7989,1.69,GemEx,SI1,E,Excellent,61.7,FALSE,7.62x7.69x4.73,Excellent,Botswana,Round,Excellent,62,3,21915,31085,9.994926613,10.34448067
7990,0.66,AGSL,VVS2,G,Very good,57.5,FALSE,5.78x5.68x3.3,Good,Botswana,Round,Good,NA,1,2210,3625,7.700747795,8.195609567
7991,2.57,AGSL,VS2,K,Excellent,NA,FALSE,8.75x8.82x5.45,Excellent,Australia,Radiant,Excellent,57,2,21865,33640,9.992642464,10.42347111
7992,0.67,AGSL,VS1,J,Very good,62.8,FALSE,5.56x5.55x3.49,Excellent,Botswana,Round,Excellent,NA,1,2030,3325,7.615791072,8.109224953
7993,0.67,AGSL,SI1,I,Excellent,60.4,FALSE,5.7x5.67x3.43,Excellent,Russia,Oval,Excellent,59,1,2150,3525,7.673223121,8.167635715
7994,2.57,AGSL,SI2,I,Excellent,60.9,FALSE,8.82x8.85x5.38,Excellent,Russia,Oval,Excellent,58,2,31220,48035,10.34881419,10.77968519
7995,0.69,AGSL,VS2,K,Excellent,62.1,FALSE,5.71x5.69x3.54,Excellent,Russia,Radiant,Very good,55,1,1770,2905,7.478734826,7.974188669
7996,0.69,AGSL,VS1,G,Excellent,60.5,FALSE,5.75x5.73x3.47,Excellent,Russia,Emerald,Very good,59,1,3365,5525,8.121183242,8.617038526
7997,1.01,AGSL,SI2,E,Excellent,62,FALSE,6.41x6.44x3.98,Excellent,Russia,ROUND,Excellent,NA,1,6400,10830,8.764053269,9.29007534
7998,1.01,GemEx,SI2,G,Very good,62.9,FALSE,6.33x6.37x3.99,Excellent,Russia,Marquis,Very good,NA,2,4075,9445,8.312626026,9.15324078
7999,1.01,AGSL,SI2,G,Very good,63.6,FALSE,6.29x6.35x4.02,Excellent,South Africa,Round,Very good,60,4,6055,8825,8.708639656,9.085343882
8000,0.57,AGSL,VS2,L,Very good,NA,FALSE,5.29x5.24x3.3,Good,Russia,Round,Very good,62,1,995,1630,6.902742737,7.396335294
8001,0.57,AGSL,VS1,F,Excellent,61.5,FALSE,5.32x5.28x3.26,Excellent,DR Congo,Round,Excellent,59,2,2690,4170,7.897296473,8.335671315
8002,0.59,AGSL,VS2,M,Very good,61.9,FALSE,5.36x5.37x3.32,Excellent,Botswana,Radiant,Very good,56,1,910,1490,6.8134446,7.306531399
8003,0.59,AGSL,SI1,G,Excellent,61.9,FALSE,5.36x5.4x3.33,Very good,Canada,Asscher,Very good,NA,1,1935,2740,7.567862605,7.915713199
8004,0.61,AGSL,SI2,G,Excellent,62.9,FALSE,5.43x5.41x3.41,Excellent,Botswana,Radiant,Very good,55,2,1830,2735,7.512071246,7.913886715
8005,0.61,GemEx,SI1,E,Excellent,62.8,FALSE,5.39x5.37x3.38,Excellent,Canada,Round,Excellent,56,1,2470,4060,7.81197343,8.308938253
8006,0.61,AGSL,IF,J,Excellent,NA,FALSE,5.41x5.4x3.38,Excellent,Canada,Round,Excellent,57,1,2345,3855,7.760040681,8.257126286
8007,0.62,AGSL,SI2,E,Very good,61.7,FALSE,5.43x5.47x3.36,Excellent,Australia,Round,Very good,NA,1,1995,3275,7.598399329,8.094073148
8008,2.02,AGSL,VS1,I,Very good,59.2,FALSE,8.29x8.27x4.9,Excellent,Angola,Round,Excellent,62,2,22540,34680,10.02304679,10.45391843
8009,2.01,AGSL,SI1,I,Very good,60.5,TRUE,8.13x8.16x4.93,Very good,Zimbabwe,Oval,Very good,56,2,16920,2030,9.736251633,7.615791072
8010,3.76,AGSL,VS1,D,Excellent,62.6,FALSE,9.95x10.01x6.25,Excellent,Other/Unknown,Round,Excellent,NA,2,213890,329060,12.27321714,12.70399538
8011,3.76,AGSL,SI2,K,Very good,58.8,FALSE,10.12x10.18x5.97,Very good,DR Congo,Round,Good,NA,2,34870,40290,10.45938214,10.60385858
8012,1.65,AGSL,SI2,E,Very good,62.5,FALSE,7.5x7.56x4.71,Very good,South Africa,Princess,Very good,57,3,14405,22045,9.575330648,10.0008411
8013,1.65,GemEx,VS1,G,Excellent,NA,FALSE,7.65x7.67x4.64,Excellent,Russia,Pear,Excellent,NA,4,27370,29630,10.2172028,10.29654264
8014,1.65,AGSL,SI2,E,Excellent,60.2,TRUE,7.62x7.64x4.59,Excellent,Angola,Asscher,Excellent,60,2,17505,2380,9.770241833,7.774855767
8015,0.66,AGSL,VVS2,I,Very good,56.6,FALSE,5.7x5.84x3.27,Very good,DR Congo,Round,Good,NA,1,2350,3415,7.762170607,8.135932772
8016,6.12,AGSL,VS2,J,Excellent,61.6,FALSE,11.7x11.78x7.23,Excellent,Russia,Asscher,Excellent,57,2,170180,239360,12.04461198,12.38572397
8017,2.35,AGSL,VS1,H,Excellent,62.7,FALSE,8.47x8.54x5.33,Excellent,Canada,Round,Excellent,57,2,42375,65190,10.65431384,11.08506136
8018,2.35,AGSL,SI1,J,Excellent,NA,FALSE,8.46x8.5x5.33,Excellent,South Africa,Round,Excellent,57,2,23645,35425,10.07090696,10.47517306
8019,2.35,AGSL,SI1,L,Excellent,61.7,FALSE,8.51x8.54x5.26,Excellent,Russia,Round,Excellent,59,3,18285,28130,9.813836331,10.2445919
8020,2.35,AGSL,IF,G,Excellent,59.9,FALSE,8.65x8.74x5.21,Excellent,Australia,Round,Excellent,60,2,60375,92880,11.00833039,11.43906362
8021,0.51,AGSL,VS2,F,Very good,62.9,FALSE,5.06x5.09x3.19,Very good,Russia,Cushion,Excellent,NA,1,2035,2280,7.618251098,7.731930722
8022,0.51,AGSL,SI2,D,Good,60.9,FALSE,5.1x5.13x3.11,Excellent,Canada,Round,Very good,61,1,1470,1825,7.29301768,7.509335266
8023,1.91,AGSL,SI1,H,Excellent,62.4,FALSE,7.87x7.91x4.92,Excellent,Canada,Oval,Excellent,57,3,17930,27585,9.794230567,10.22502743
8024,1.91,AGSL,SI2,J,Very good,63.4,FALSE,7.77x7.81x4.94,Excellent,Canada,Round,Excellent,58,4,17030,21270,9.742731774,9.965052908
8025,2.02,NA,VS2,F,Excellent,62.5,FALSE,8.1x8.06x5.05,Excellent,Botswana,Princess,Excellent,57,2,28830,39515,10.26917179,10.58443563
8026,2.02,AGSL,SI1,F,Excellent,59.7,FALSE,8.2x8.18x4.89,Very good,Canada,Round,Very good,58,3,28360,43630,10.25273498,10.68350027
8027,2.02,NA,SI1,I,Excellent,60.3,FALSE,8.22x8.19x4.95,Excellent,Botswana,Round,Excellent,58,2,16735,25760,9.725257614,10.15657818
8028,2.02,AGSL,SI1,H,Excellent,59.7,FALSE,8.25x8.21x4.91,Excellent,Other/Unknown,Round,Excellent,59,2,24160,37170,10.09245365,10.52325726
8029,0.41,AGSL,VS1,H,Excellent,61.4,FALSE,4.8x4.77x2.94,Excellent,Russia,Princess,Excellent,57,1,1070,1760,6.975413927,7.473069088
8030,0.41,AGSL,SI1,F,Very good,61.4,FALSE,4.8x4.71x2.92,Very good,Russia,Round,Good,NA,1,880,1445,6.779921907,7.275864601
8031,0.41,AGSL,VVS1,K,Very good,NA,FALSE,4.91x4.87x2.87,Very good,Canada,Emerald,Very good,NA,1,740,900,6.606650186,6.802394763
8032,1,AGSL,SI1,G,Excellent,60.8,FALSE,6.37x6.43x3.89,Excellent,Botswana,Round,Very good,61,2,6920,11610,8.842171049,9.359622075
8033,1,AGSL,SI2,G,Excellent,60.8,FALSE,6.42x6.47x3.92,Excellent,Australia,Round,Very good,61,3,5620,7030,8.634086943,8.857941985
8034,1,AGSL,SI1,I,Excellent,60.8,FALSE,6.44x6.49x3.93,Very good,Russia,Round,Very good,61,2,5525,9350,8.617038526,9.143131622
8035,1,AGSL,SI2,I,Very good,60.8,FALSE,6.44x6.46x3.92,Excellent,Angola,Round,Excellent,NA,1,5005,2510,8.518192692,7.828038032
8036,1,AGSL,SI2,F,Excellent,60.9,FALSE,6.44x6.47x3.93,Very good,DR Congo,Round,Excellent,NA,3,5490,9280,8.610683535,9.135616826
8037,1,AGSL,SI2,I,Excellent,61,FALSE,6.41x6.47x3.93,Excellent,Australia,Round,Very good,61,1,5005,8470,8.518192692,9.044285788
8038,1,AGSL,SI2,I,Good,62.2,FALSE,6.27x6.32x3.92,Excellent,Botswana,Round,Excellent,61,2,4390,5995,8.387084506,8.698681067
